Level,Date and Time,Source,Event ID,Task Category,Activity,Stage,DefenderResponse,Signature
7/17/2021 7:50:15 AM,ESENT,455,Logging/Recovery,"svchost (4196,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 7:34:15 AM,ESENT,455,Logging/Recovery,"svchost (5316,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 7:20:15 AM,ESENT,455,Logging/Recovery,"svchost (4080,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 7:04:15 AM,ESENT,455,Logging/Recovery,"svchost (3552,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 6:50:15 AM,ESENT,455,Logging/Recovery,"svchost (6440,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 6:34:15 AM,ESENT,455,Logging/Recovery,"svchost (8644,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 6:20:15 AM,ESENT,455,Logging/Recovery,"svchost (5168,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 6:04:15 AM,ESENT,455,Logging/Recovery,"svchost (6732,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 5:50:15 AM,ESENT,455,Logging/Recovery,"svchost (9112,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 5:34:15 AM,ESENT,455,Logging/Recovery,"svchost (4136,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 5:20:15 AM,ESENT,455,Logging/Recovery,"svchost (8428,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 5:04:15 AM,ESENT,455,Logging/Recovery,"svchost (7956,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 4:56:15 AM,ESENT,455,Logging/Recovery,"svchost (1364,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 4:50:15 AM,ESENT,455,Logging/Recovery,"svchost (4552,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 4:34:15 AM,ESENT,455,Logging/Recovery,"svchost (6364,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 4:20:15 AM,ESENT,455,Logging/Recovery,"svchost (1056,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 4:04:15 AM,ESENT,455,Logging/Recovery,"svchost (8808,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 3:50:15 AM,ESENT,455,Logging/Recovery,"svchost (8372,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 3:34:15 AM,ESENT,455,Logging/Recovery,"svchost (2800,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 3:20:15 AM,ESENT,455,Logging/Recovery,"svchost (4104,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 3:04:15 AM,ESENT,455,Logging/Recovery,"svchost (3848,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 2:50:15 AM,ESENT,455,Logging/Recovery,"svchost (6772,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 2:34:15 AM,ESENT,455,Logging/Recovery,"svchost (4988,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 2:20:15 AM,ESENT,455,Logging/Recovery,"svchost (8988,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 2:04:15 AM,ESENT,455,Logging/Recovery,"svchost (8316,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 1:54:56 AM,ESENT,455,Logging/Recovery,"svchost (6824,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 1:34:15 AM,ESENT,455,Logging/Recovery,"svchost (2636,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 1:20:15 AM,ESENT,455,Logging/Recovery,"svchost (2036,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 1:04:15 AM,ESENT,455,Logging/Recovery,"svchost (4640,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 12:50:15 AM,ESENT,455,Logging/Recovery,"svchost (2916,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 12:34:15 AM,ESENT,455,Logging/Recovery,"svchost (4532,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 12:20:15 AM,ESENT,455,Logging/Recovery,"svchost (6404,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/17/2021 12:04:15 AM,ESENT,455,Logging/Recovery,"svchost (8120,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 11:50:15 PM,ESENT,455,Logging/Recovery,"svchost (6800,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 11:34:15 PM,ESENT,455,Logging/Recovery,"svchost (8804,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 11:20:15 PM,ESENT,455,Logging/Recovery,"svchost (4648,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 11:04:15 PM,ESENT,455,Logging/Recovery,"svchost (7936,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 10:56:15 PM,ESENT,455,Logging/Recovery,"svchost (6864,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 10:50:15 PM,ESENT,455,Logging/Recovery,"svchost (7132,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 10:34:15 PM,ESENT,455,Logging/Recovery,"svchost (8732,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 10:20:15 PM,ESENT,455,Logging/Recovery,"svchost (1704,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 10:04:15 PM,ESENT,455,Logging/Recovery,"svchost (7804,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 9:50:15 PM,ESENT,455,Logging/Recovery,"svchost (4712,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 9:34:15 PM,ESENT,455,Logging/Recovery,"svchost (7616,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 9:20:15 PM,ESENT,455,Logging/Recovery,"svchost (5380,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 9:10:15 PM,ESENT,455,Logging/Recovery,"svchost (8924,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 9:04:15 PM,ESENT,455,Logging/Recovery,"svchost (1232,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 8:50:15 PM,ESENT,455,Logging/Recovery,"svchost (3480,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 8:34:15 PM,ESENT,455,Logging/Recovery,"svchost (2868,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 8:20:15 PM,ESENT,455,Logging/Recovery,"svchost (5480,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 8:04:15 PM,ESENT,455,Logging/Recovery,"svchost (7612,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 7:54:56 PM,ESENT,455,Logging/Recovery,"svchost (1792,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 7:34:15 PM,ESENT,455,Logging/Recovery,"svchost (4536,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 7:20:15 PM,ESENT,455,Logging/Recovery,"svchost (8644,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 7:04:15 PM,ESENT,455,Logging/Recovery,"svchost (8032,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 6:50:15 PM,ESENT,455,Logging/Recovery,"svchost (1332,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 6:34:15 PM,ESENT,455,Logging/Recovery,"svchost (2764,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 6:20:15 PM,ESENT,455,Logging/Recovery,"svchost (6924,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 6:04:15 PM,ESENT,455,Logging/Recovery,"svchost (1732,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 5:53:49 PM,ESENT,455,Logging/Recovery,"svchost (3000,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 5:50:16 PM,Microsoft-Windows-Security-SPP,8198,,"License Activation (slui.exe) failed with the following error code:,Normal,Benign,Benign,None
hr=0x803F7001,Normal,Benign,Benign,None
Command-line arguments:,Normal,Benign,Benign,None
RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=e558417a-5123-4f6f-91e7-385c1c7ca9d4;NotificationInterval=1440;Trigger=TimerEvent",Normal,Benign,Benign,
7/16/2021 5:48:19 PM,Microsoft-Windows-DistributedCOM,10016,,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{C2F03A33-21F5-47FA-B4BB-156362A2F239},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{316CDED5-E4AE-4B15-9113-7055D84DCC97},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.ShellExperienceHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy SID (S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/16/2021 5:34:15 PM,ESENT,455,Logging/Recovery,"svchost (8492,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 5:20:15 PM,ESENT,455,Logging/Recovery,"svchost (7304,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 5:04:15 PM,ESENT,455,Logging/Recovery,"svchost (7052,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 4:56:15 PM,ESENT,455,Logging/Recovery,"svchost (7240,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/16/2021 4:50:15 PM,ESENT,455,Logging/Recovery,"svchost (3664,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
